gap_id,candidate_id,first_covered_sample,last_covered_sample,covered_samples,total_required_samples,coverage_ratio,full_cover,covered_sample_ranges,min_access_margin_db,relay_g01_margin_db,lon,lat,agl_height
G000013,RP007303,0,92,93,93,1.0,1,0-92,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000015,RP007303,0,92,93,93,1.0,1,0-92,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000010,RP007305,0,92,93,93,1.0,1,0-92,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000011,RP007305,0,92,93,93,1.0,1,0-92,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000013,RP007305,0,92,93,93,1.0,1,0-92,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000015,RP007305,0,92,93,93,1.0,1,0-92,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000010,RP007307,0,92,93,93,1.0,1,0-92,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000011,RP007307,0,92,93,93,1.0,1,0-92,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000013,RP007307,0,92,93,93,1.0,1,0-92,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000015,RP007307,0,92,93,93,1.0,1,0-92,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000012,RP007111,0,95,96,96,1.0,1,0-95,0.07551648612030704,0.848407755979963,109.18680555555555,23.039583333333333,20.0
G000014,RP007111,0,95,96,96,1.0,1,0-95,0.07551648612030704,0.848407755979963,109.18680555555555,23.039583333333333,20.0
G000016,RP007111,0,95,96,96,1.0,1,0-95,0.07551648612030704,0.848407755979963,109.18680555555555,23.039583333333333,20.0
G000017,RP007111,0,95,96,96,1.0,1,0-95,0.07551648612030704,0.848407755979963,109.18680555555555,23.039583333333333,20.0
G000018,RP007111,0,95,96,96,1.0,1,0-95,0.07551648612030704,0.848407755979963,109.18680555555555,23.039583333333333,20.0
G000012,RP009487,0,95,96,96,1.0,1,0-95,0.04791877535103595,1.0147399001021427,109.18013888888889,23.02625,300.0
G000014,RP009487,0,95,96,96,1.0,1,0-95,0.04791877535103595,1.0147399001021427,109.18013888888889,23.02625,300.0
G000016,RP009487,0,95,96,96,1.0,1,0-95,0.04791877535103595,1.0147399001021427,109.18013888888889,23.02625,300.0
G000017,RP009487,0,95,96,96,1.0,1,0-95,0.04791877535103595,1.0147399001021427,109.18013888888889,23.02625,300.0
G000018,RP009487,0,95,96,96,1.0,1,0-95,0.04791877535103595,1.0147399001021427,109.18013888888889,23.02625,300.0
G000012,RP009486,0,95,96,96,1.0,1,0-95,0.16415087043627352,1.0464602593058885,109.18013888888889,23.02625,20.0
G000014,RP009486,0,95,96,96,1.0,1,0-95,0.16415087043627352,1.0464602593058885,109.18013888888889,23.02625,20.0
G000016,RP009486,0,95,96,96,1.0,1,0-95,0.16415087043627352,1.0464602593058885,109.18013888888889,23.02625,20.0
G000017,RP009486,0,95,96,96,1.0,1,0-95,0.16415087043627352,1.0464602593058885,109.18013888888889,23.02625,20.0
G000018,RP009486,0,95,96,96,1.0,1,0-95,0.16415087043627352,1.0464602593058885,109.18013888888889,23.02625,20.0
G000012,RP009485,0,95,96,96,1.0,1,0-95,0.10398299447464865,0.8440854889958302,109.17902777777778,23.02625,300.0
G000014,RP009485,0,95,96,96,1.0,1,0-95,0.10398299447464865,0.8440854889958302,109.17902777777778,23.02625,300.0
G000016,RP009485,0,95,96,96,1.0,1,0-95,0.10398299447464865,0.8440854889958302,109.17902777777778,23.02625,300.0
G000017,RP009485,0,95,96,96,1.0,1,0-95,0.10398299447464865,0.8440854889958302,109.17902777777778,23.02625,300.0
G000018,RP009485,0,95,96,96,1.0,1,0-95,0.10398299447464865,0.8440854889958302,109.17902777777778,23.02625,300.0
G000012,RP009484,0,95,96,96,1.0,1,0-95,0.12809378344336153,0.8781810319430008,109.17902777777778,23.02625,20.0
G000014,RP009484,0,95,96,96,1.0,1,0-95,0.12809378344336153,0.8781810319430008,109.17902777777778,23.02625,20.0
G000016,RP009484,0,95,96,96,1.0,1,0-95,0.12809378344336153,0.8781810319430008,109.17902777777778,23.02625,20.0
G000017,RP009484,0,95,96,96,1.0,1,0-95,0.12809378344336153,0.8781810319430008,109.17902777777778,23.02625,20.0
G000018,RP009484,0,95,96,96,1.0,1,0-95,0.12809378344336153,0.8781810319430008,109.17902777777778,23.02625,20.0
G000012,RP009281,0,95,96,96,1.0,1,0-95,0.17113461106450245,1.1116793444429618,109.18125,23.027361111111112,300.0
G000014,RP009281,0,95,96,96,1.0,1,0-95,0.17113461106450245,1.1116793444429618,109.18125,23.027361111111112,300.0
G000016,RP009281,0,95,96,96,1.0,1,0-95,0.17113461106450245,1.1116793444429618,109.18125,23.027361111111112,300.0
G000017,RP009281,0,95,96,96,1.0,1,0-95,0.17113461106450245,1.1116793444429618,109.18125,23.027361111111112,300.0
G000018,RP009281,0,95,96,96,1.0,1,0-95,0.17113461106450245,1.1116793444429618,109.18125,23.027361111111112,300.0
G000012,RP008470,0,95,96,96,1.0,1,0-95,0.024692798184830167,1.4587410428691499,109.18569444444445,23.031805555555557,20.0
G000014,RP008470,0,95,96,96,1.0,1,0-95,0.024692798184830167,1.4587410428691499,109.18569444444445,23.031805555555557,20.0
G000016,RP008470,0,95,96,96,1.0,1,0-95,0.024692798184830167,1.4587410428691499,109.18569444444445,23.031805555555557,20.0
G000017,RP008470,0,95,96,96,1.0,1,0-95,0.024692798184830167,1.4587410428691499,109.18569444444445,23.031805555555557,20.0
G000018,RP008470,0,95,96,96,1.0,1,0-95,0.024692798184830167,1.4587410428691499,109.18569444444445,23.031805555555557,20.0
G000012,RP008471,0,95,96,96,1.0,1,0-95,0.00551229172511114,1.431163622760593,109.18569444444445,23.031805555555557,300.0
G000014,RP008471,0,95,96,96,1.0,1,0-95,0.00551229172511114,1.431163622760593,109.18569444444445,23.031805555555557,300.0
G000016,RP008471,0,95,96,96,1.0,1,0-95,0.00551229172511114,1.431163622760593,109.18569444444445,23.031805555555557,300.0
G000017,RP008471,0,95,96,96,1.0,1,0-95,0.00551229172511114,1.431163622760593,109.18569444444445,23.031805555555557,300.0
G000018,RP008471,0,95,96,96,1.0,1,0-95,0.00551229172511114,1.431163622760593,109.18569444444445,23.031805555555557,300.0
G000012,RP008074,0,95,96,96,1.0,1,0-95,0.05063761210662676,1.4085039504187193,109.18680555555555,23.03402777777778,20.0
G000014,RP008074,0,95,96,96,1.0,1,0-95,0.05063761210662676,1.4085039504187193,109.18680555555555,23.03402777777778,20.0
G000016,RP008074,0,95,96,96,1.0,1,0-95,0.05063761210662676,1.4085039504187193,109.18680555555555,23.03402777777778,20.0
G000017,RP008074,0,95,96,96,1.0,1,0-95,0.05063761210662676,1.4085039504187193,109.18680555555555,23.03402777777778,20.0
G000018,RP008074,0,95,96,96,1.0,1,0-95,0.05063761210662676,1.4085039504187193,109.18680555555555,23.03402777777778,20.0
G000012,RP008670,0,95,96,96,1.0,1,0-95,0.1717542223899784,1.3914610114581478,109.18458333333334,23.030694444444446,20.0
G000014,RP008670,0,95,96,96,1.0,1,0-95,0.1717542223899784,1.3914610114581478,109.18458333333334,23.030694444444446,20.0
G000016,RP008670,0,95,96,96,1.0,1,0-95,0.1717542223899784,1.3914610114581478,109.18458333333334,23.030694444444446,20.0
G000017,RP008670,0,95,96,96,1.0,1,0-95,0.1717542223899784,1.3914610114581478,109.18458333333334,23.030694444444446,20.0
G000018,RP008670,0,95,96,96,1.0,1,0-95,0.1717542223899784,1.3914610114581478,109.18458333333334,23.030694444444446,20.0
G000012,RP008671,0,95,96,96,1.0,1,0-95,0.15383592170229576,1.3644474789313108,109.18458333333334,23.030694444444446,300.0
G000014,RP008671,0,95,96,96,1.0,1,0-95,0.15383592170229576,1.3644474789313108,109.18458333333334,23.030694444444446,300.0
G000016,RP008671,0,95,96,96,1.0,1,0-95,0.15383592170229576,1.3644474789313108,109.18458333333334,23.030694444444446,300.0
G000017,RP008671,0,95,96,96,1.0,1,0-95,0.15383592170229576,1.3644474789313108,109.18458333333334,23.030694444444446,300.0
G000018,RP008671,0,95,96,96,1.0,1,0-95,0.15383592170229576,1.3644474789313108,109.18458333333334,23.030694444444446,300.0
G000012,RP007113,0,95,96,96,1.0,1,0-95,0.12274596740816435,0.9851271047946284,109.18791666666667,23.039583333333333,20.0
G000014,RP007113,0,95,96,96,1.0,1,0-95,0.12274596740816435,0.9851271047946284,109.18791666666667,23.039583333333333,20.0
G000016,RP007113,0,95,96,96,1.0,1,0-95,0.12274596740816435,0.9851271047946284,109.18791666666667,23.039583333333333,20.0
G000017,RP007113,0,95,96,96,1.0,1,0-95,0.12274596740816435,0.9851271047946284,109.18791666666667,23.039583333333333,20.0
G000018,RP007113,0,95,96,96,1.0,1,0-95,0.12274596740816435,0.9851271047946284,109.18791666666667,23.039583333333333,20.0
G000012,RP007303,0,95,96,96,1.0,1,0-95,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000014,RP007303,0,95,96,96,1.0,1,0-95,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000016,RP007303,0,95,96,96,1.0,1,0-95,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000017,RP007303,0,95,96,96,1.0,1,0-95,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000018,RP007303,0,95,96,96,1.0,1,0-95,0.18971157399380445,0.8221881470323922,109.18569444444445,23.03847222222222,20.0
G000012,RP007305,0,95,96,96,1.0,1,0-95,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000014,RP007305,0,95,96,96,1.0,1,0-95,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000016,RP007305,0,95,96,96,1.0,1,0-95,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000017,RP007305,0,95,96,96,1.0,1,0-95,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000018,RP007305,0,95,96,96,1.0,1,0-95,0.5259712578302924,0.9612063717317767,109.18680555555555,23.03847222222222,20.0
G000012,RP007307,0,95,96,96,1.0,1,0-95,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000014,RP007307,0,95,96,96,1.0,1,0-95,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000016,RP007307,0,95,96,96,1.0,1,0-95,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000017,RP007307,0,95,96,96,1.0,1,0-95,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000018,RP007307,0,95,96,96,1.0,1,0-95,0.07149374012513476,1.0990520475311882,109.18791666666667,23.03847222222222,20.0
G000019,RP003149,0,76,77,77,1.0,1,0-76,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000020,RP003149,0,76,77,77,1.0,1,0-76,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000021,RP003149,0,76,77,77,1.0,1,0-76,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000023,RP003149,0,76,77,77,1.0,1,0-76,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000019,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000020,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000021,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000023,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000019,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000020,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000021,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000023,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000019,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000020,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000021,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000023,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000019,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000020,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000021,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000023,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000019,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000020,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000021,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000023,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000019,RP003945,0,76,77,77,1.0,1,0-76,0.40057394126024803,9.995328327005609,109.24680555555555,23.062916666666666,200.0
G000020,RP003945,0,76,77,77,1.0,1,0-76,0.40057394126024803,9.995328327005609,109.24680555555555,23.062916666666666,200.0
G000021,RP003945,0,76,77,77,1.0,1,0-76,0.40057394126024803,9.995328327005609,109.24680555555555,23.062916666666666,200.0
G000023,RP003945,0,76,77,77,1.0,1,0-76,0.40057394126024803,9.995328327005609,109.24680555555555,23.062916666666666,200.0
G000019,RP003946,0,76,77,77,1.0,1,0-76,0.3342949027965858,9.98747299923076,109.24680555555555,23.062916666666666,300.0
G000020,RP003946,0,76,77,77,1.0,1,0-76,0.3342949027965858,9.98747299923076,109.24680555555555,23.062916666666666,300.0
G000021,RP003946,0,76,77,77,1.0,1,0-76,0.3342949027965858,9.98747299923076,109.24680555555555,23.062916666666666,300.0
G000023,RP003946,0,76,77,77,1.0,1,0-76,0.3342949027965858,9.98747299923076,109.24680555555555,23.062916666666666,300.0
G000019,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000020,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000021,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000023,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000019,RP003947,0,76,77,77,1.0,1,0-76,0.1312816202321727,9.95086972942049,109.24791666666667,23.062916666666666,260.0
G000020,RP003947,0,76,77,77,1.0,1,0-76,0.1312816202321727,9.95086972942049,109.24791666666667,23.062916666666666,260.0
G000021,RP003947,0,76,77,77,1.0,1,0-76,0.1312816202321727,9.95086972942049,109.24791666666667,23.062916666666666,260.0
G000023,RP003947,0,76,77,77,1.0,1,0-76,0.1312816202321727,9.95086972942049,109.24791666666667,23.062916666666666,260.0
G000019,RP003675,0,76,77,77,1.0,1,0-76,1.2884264603508342,9.948959805712832,109.22902777777777,23.06513888888889,180.0
G000020,RP003675,0,76,77,77,1.0,1,0-76,1.2884264603508342,9.948959805712832,109.22902777777777,23.06513888888889,180.0
G000021,RP003675,0,76,77,77,1.0,1,0-76,1.2884264603508342,9.948959805712832,109.22902777777777,23.06513888888889,180.0
G000023,RP003675,0,76,77,77,1.0,1,0-76,1.2884264603508342,9.948959805712832,109.22902777777777,23.06513888888889,180.0
G000019,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000020,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000021,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000023,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000019,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000020,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000021,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000023,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000019,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000020,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000021,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000023,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000019,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000020,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000021,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000023,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000019,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000020,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000021,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000023,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000019,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000020,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000021,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000023,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000019,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000020,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000021,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000023,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000019,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000020,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000021,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000023,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000019,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000020,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000021,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000023,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000019,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000020,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000021,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000023,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000022,RP003149,0,79,80,80,1.0,1,0-79,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000024,RP003149,0,79,80,80,1.0,1,0-79,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000025,RP003149,0,79,80,80,1.0,1,0-79,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000026,RP003149,0,79,80,80,1.0,1,0-79,0.008477805046879894,9.139843459863442,109.23013888888889,23.070694444444445,220.0
G000022,RP004164,0,79,80,80,1.0,1,0-79,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000024,RP004164,0,79,80,80,1.0,1,0-79,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000025,RP004164,0,79,80,80,1.0,1,0-79,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000026,RP004164,0,79,80,80,1.0,1,0-79,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000022,RP004163,0,79,80,80,1.0,1,0-79,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000024,RP004163,0,79,80,80,1.0,1,0-79,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000025,RP004163,0,79,80,80,1.0,1,0-79,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000026,RP004163,0,79,80,80,1.0,1,0-79,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000022,RP004162,0,79,80,80,1.0,1,0-79,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000024,RP004162,0,79,80,80,1.0,1,0-79,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000025,RP004162,0,79,80,80,1.0,1,0-79,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
