candidate_id,lon,lat,ground_height,agl_height,absolute_height,relay_g01_available,relay_g01_margin_db,relay_g01_margin_lower_bound
R000167,109.24236111111111,23.134027777777778,856.5929565429688,160.0,1016.5929565429688,1,3.0024569972098902,0
R000168,109.24236111111111,23.134027777777778,856.5929565429688,180.0,1036.5929565429688,1,3.001681804446875,0
R000169,109.24236111111111,23.134027777777778,856.5929565429688,200.0,1056.5929565429688,1,3.000889114575827,0
R000170,109.24236111111111,23.134027777777778,856.5929565429688,220.0,1076.5929565429688,1,3.00007893720138,0
R000171,109.24236111111111,23.134027777777778,856.5929565429688,240.0,1096.5929565429688,1,2.999251282135887,0
R000172,109.24236111111111,23.134027777777778,856.5929565429688,260.0,1116.5929565429688,1,2.998406159398911,0
R000173,109.24236111111111,23.134027777777778,856.5929565429688,280.0,1136.5929565429688,1,2.9975435792169094,0
R000174,109.24236111111111,23.134027777777778,856.5929565429688,300.0,1156.5929565429688,1,2.9966635520227953,0
R000175,109.21569444444445,23.132916666666667,533.4573364257812,260.0,793.4573364257812,1,3.0636043491959697,0
R000176,109.21569444444445,23.132916666666667,533.4573364257812,280.0,813.4573364257812,1,3.0630177505600216,0
R000177,109.21569444444445,23.132916666666667,533.4573364257812,300.0,833.4573364257812,1,3.062413344082927,0
R000178,109.21680555555555,23.132916666666667,553.0352783203125,240.0,793.0352783203125,1,3.071218143213258,0
R000179,109.21680555555555,23.132916666666667,553.0352783203125,260.0,813.0352783203125,1,3.0706308935380093,0
R000180,109.21680555555555,23.132916666666667,553.0352783203125,280.0,833.0352783203125,1,3.0700258048169218,0
R000181,109.21680555555555,23.132916666666667,553.0352783203125,300.0,853.0352783203125,1,3.0694028845165775,0
R000182,109.21791666666667,23.132916666666667,580.0433959960938,220.0,800.0433959960938,1,3.078049078216793,0
R000183,109.21791666666667,23.132916666666667,580.0433959960938,240.0,820.0433959960938,1,3.077454614735018,0
R000184,109.21791666666667,23.132916666666667,580.0433959960938,260.0,840.0433959960938,1,3.0768422860238047,0
R000185,109.21791666666667,23.132916666666667,580.0433959960938,280.0,860.0433959960938,1,3.076212099650391,0
R000186,109.21791666666667,23.132916666666667,580.0433959960938,300.0,880.0433959960938,1,3.075564063400094,0
R000187,109.21902777777778,23.132916666666667,552.6251220703125,240.0,792.6251220703125,1,3.084730682082693,0
R000188,109.21902777777778,23.132916666666667,552.6251220703125,260.0,812.6251220703125,1,3.084141971194569,0
R000189,109.21902777777778,23.132916666666667,552.6251220703125,280.0,832.6251220703125,1,3.0835353658305564,0
R000190,109.21902777777778,23.132916666666667,552.6251220703125,300.0,852.6251220703125,1,3.0829108734992303,0
R000191,109.22013888888888,23.132916666666667,581.573974609375,200.0,781.573974609375,1,3.0909424449439484,0
R000192,109.22013888888888,23.132916666666667,581.573974609375,220.0,801.573974609375,1,3.090362838879088,0
R000193,109.22013888888888,23.132916666666667,581.573974609375,240.0,821.573974609375,1,3.0897653100868894,0
R000194,109.22013888888888,23.132916666666667,581.573974609375,260.0,841.573974609375,1,3.0891498659749033,0
R000195,109.22013888888888,23.132916666666667,581.573974609375,280.0,861.573974609375,1,3.0885165141702657,0
R000196,109.22013888888888,23.132916666666667,581.573974609375,300.0,881.573974609375,1,3.087865262519358,0
R000197,109.22125,23.132916666666667,560.8563842773438,120.0,680.8563842773438,1,3.09891169764785,0
R000198,109.22125,23.132916666666667,560.8563842773438,140.0,700.8563842773438,1,3.098421853017186,0
