pattern_id,gap_id,gap_index,tau_start,tau_end,duration_s,coverage_start,coverage_end,coverage_duration_s,n_outage_samples,before_tau,before_direct,before_x,before_y,before_z,before_phase,before_node,before_margin_db,after_tau,after_direct,after_x,after_y,after_z,after_phase,after_node,after_margin_db
P030924,PG006150,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P030924,PG006151,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P030926,PG006152,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P030926,PG006153,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P030928,PG006154,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P030928,PG006155,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P030930,PG006156,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P030930,PG006157,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P030932,PG006158,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P030932,PG006159,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031086,PG006160,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031086,PG006161,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031088,PG006162,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031088,PG006163,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031090,PG006164,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031090,PG006165,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031092,PG006166,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031092,PG006167,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031094,PG006168,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031094,PG006169,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031096,PG006170,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031096,PG006171,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031098,PG006172,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031098,PG006173,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031100,PG006174,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031100,PG006175,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031310,PG006176,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031310,PG006177,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031312,PG006178,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031312,PG006179,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031314,PG006180,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031314,PG006181,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031316,PG006182,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031316,PG006183,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031318,PG006184,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031318,PG006185,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031320,PG006186,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031320,PG006187,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031322,PG006188,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031322,PG006189,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031324,PG006190,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031324,PG006191,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031764,PG006192,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031764,PG006193,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031766,PG006194,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031766,PG006195,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031768,PG006196,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031768,PG006197,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031770,PG006198,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031770,PG006199,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031772,PG006200,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031772,PG006201,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031774,PG006202,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031774,PG006203,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031776,PG006204,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031776,PG006205,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P031778,PG006206,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P031778,PG006207,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032572,PG006208,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032572,PG006209,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032574,PG006210,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032574,PG006211,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032576,PG006212,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032576,PG006213,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032578,PG006214,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032578,PG006215,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032580,PG006216,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032580,PG006217,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032582,PG006218,1,759.484,1144.657,385.173,749.484,1144.657,395.173,40,749.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1144.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032582,PG006219,2,1203.35,1213.35,10.0,1193.35,1213.35,20.0,1,1193.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1213.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032584,PG006220,1,789.484,1174.657,385.173,779.484,1174.657,395.173,40,779.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1174.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032584,PG006221,2,1233.35,1243.35,10.0,1223.35,1243.35,20.0,1,1223.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1243.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P032586,PG006222,1,819.484,1204.657,385.173,809.484,1204.657,395.173,40,809.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1204.657,1,109.2283003,23.0561338,370.0,climb,S005,7.449331899265758
P032586,PG006223,2,1263.35,1273.35,10.0,1253.35,1273.35,20.0,1,1253.35,1,109.22620485518924,23.05257584909236,416.7322998046875,cruise,,8.08827333573926,1273.35,1,109.22480789198207,23.050203881820597,416.7322998046875,cruise,,8.531571671838947
P033968,PG006224,1,1699.85,1709.85,10.0,1689.85,1709.85,20.0,1,1689.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1709.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P033968,PG006225,2,1788.117,2249.547,461.431,1778.117,2249.547,471.431,48,1778.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034040,PG006226,1,1663.85,1673.85,10.0,1653.85,1673.85,20.0,1,1653.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1673.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034040,PG006227,2,1752.117,2249.547,497.431,1742.117,2249.547,507.431,52,1742.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034043,PG006228,1,1663.85,1673.85,10.0,1653.85,1673.85,20.0,1,1653.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1673.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034043,PG006229,2,1752.117,2249.547,497.431,1742.117,2249.547,507.431,52,1742.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034094,PG006230,1,1627.85,1637.85,10.0,1617.85,1637.85,20.0,1,1617.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1637.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034094,PG006231,2,1716.117,2249.547,533.431,1706.117,2249.547,543.431,55,1706.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034095,PG006232,1,1627.85,1637.85,10.0,1617.85,1637.85,20.0,1,1617.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1637.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034095,PG006233,2,1716.117,2249.547,533.431,1706.117,2249.547,543.431,55,1706.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034167,PG006234,1,1663.85,1673.85,10.0,1653.85,1673.85,20.0,1,1653.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1673.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034167,PG006235,2,1752.117,2249.547,497.431,1742.117,2249.547,507.431,52,1742.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034170,PG006236,1,1663.85,1673.85,10.0,1653.85,1673.85,20.0,1,1653.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1673.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034170,PG006237,2,1752.117,2249.547,497.431,1742.117,2249.547,507.431,52,1742.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034221,PG006238,1,1627.85,1637.85,10.0,1617.85,1637.85,20.0,1,1617.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1637.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034221,PG006239,2,1716.117,2249.547,533.431,1706.117,2249.547,543.431,55,1706.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P034222,PG006240,1,1627.85,1637.85,10.0,1617.85,1637.85,20.0,1,1617.85,1,109.22423045612551,23.04922342725582,416.7322998046875,cruise,,8.7180298657386,1637.85,1,109.22562741933268,23.051595394527585,416.7322998046875,cruise,,8.270123463467243
P034222,PG006241,2,1716.117,2249.547,533.431,1706.117,2249.547,543.431,55,1706.117,1,109.2283003,23.0561338,356.7322998046875,descend,S005,7.450214555813204,2249.547,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P036572,PG006242,1,993.709,1725.16,731.45,983.709,1725.16,741.45,75,983.709,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1725.16,1,109.21437567513753,23.04564939873607,517.1478271484375,cruise,,8.928029275935245
P036572,PG006243,2,1937.892,2435.53,497.638,1927.892,2435.53,507.638,52,1927.892,1,109.2283003,23.0561338,357.1478271484375,descend,S005,7.450187733183384,2435.53,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P036673,PG006244,1,993.709,1725.16,731.45,983.709,1725.16,741.45,75,983.709,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1725.16,1,109.21437567513753,23.04564939873607,517.1478271484375,cruise,,8.928029275935245
P036673,PG006245,2,1937.892,2435.53,497.638,1927.892,2435.53,507.638,52,1927.892,1,109.2283003,23.0561338,357.1478271484375,descend,S005,7.450187733183384,2435.53,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P036727,PG006246,1,748.084,1494.074,745.99,738.084,1494.074,755.99,77,738.084,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1494.074,1,109.22729103803997,23.05765079799208,366.78717041015625,cruise,,7.16893049040722
P036727,PG006247,2,1517.259,1911.717,394.458,1507.259,1911.717,404.458,41,1507.259,1,109.2283003,23.0561338,366.78717041015625,descend,S005,7.449550604066559,1911.717,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P036754,PG006248,1,748.084,1494.074,745.99,738.084,1494.074,755.99,77,738.084,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1494.074,1,109.22729103803997,23.05765079799208,366.78717041015625,cruise,,7.16893049040722
P036754,PG006249,2,1517.259,1911.717,394.458,1507.259,1911.717,404.458,41,1507.259,1,109.2283003,23.0561338,366.78717041015625,descend,S005,7.449550604066559,1911.717,1,109.22866121010516,23.049397070705773,326.410888671875,cruise,,8.775016384096617
P037498,PG006250,1,909.484,1329.372,419.888,899.484,1329.372,429.888,44,899.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1329.372,1,109.2283003,23.0561338,366.78717041015625,cruise,,7.449550604066559
P037498,PG006251,2,1359.372,2221.304,861.932,1349.372,2221.304,871.932,88,1349.372,1,109.22676936968,23.05843490547452,366.78717041015625,cruise,,7.026400322549719,2221.304,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P037542,PG006252,1,909.484,1365.372,455.888,899.484,1365.372,465.888,47,899.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1365.372,1,109.2283003,23.0561338,366.78717041015625,cruise,,7.449550604066559
P037542,PG006253,2,1395.372,2221.304,825.932,1385.372,2221.304,835.932,85,1385.372,1,109.22676936968,23.05843490547452,366.78717041015625,cruise,,7.026400322549719,2221.304,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P037543,PG006254,1,909.484,1365.372,455.888,899.484,1365.372,465.888,47,899.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1365.372,1,109.2283003,23.0561338,366.78717041015625,cruise,,7.449550604066559
P037543,PG006255,2,1395.372,2221.304,825.932,1385.372,2221.304,835.932,85,1385.372,1,109.22676936968,23.05843490547452,366.78717041015625,cruise,,7.026400322549719,2221.304,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P037605,PG006256,1,909.484,1365.372,455.888,899.484,1365.372,465.888,47,899.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1365.372,1,109.2283003,23.0561338,366.78717041015625,cruise,,7.449550604066559
P037605,PG006257,2,1395.372,2221.304,825.932,1385.372,2221.304,835.932,85,1385.372,1,109.22676936968,23.05843490547452,366.78717041015625,cruise,,7.026400322549719,2221.304,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P037606,PG006258,1,909.484,1365.372,455.888,899.484,1365.372,465.888,47,899.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1365.372,1,109.2283003,23.0561338,366.78717041015625,cruise,,7.449550604066559
P037606,PG006259,2,1395.372,2221.304,825.932,1385.372,2221.304,835.932,85,1385.372,1,109.22676936968,23.05843490547452,366.78717041015625,cruise,,7.026400322549719,2221.304,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P038369,PG006260,1,909.484,1365.372,455.888,899.484,1365.372,465.888,47,899.484,1,109.228614057348,23.050277221624224,326.410888671875,cruise,,8.590305623293915,1365.372,1,109.2283003,23.0561338,366.78717041015625,cruise,,7.449550604066559
