state_id,candidate_id,access_margin_db,relay_g01_margin_db,two_hop_margin_db
OS001125,RP003147,5.74101647934954,9.137235393688371,5.74101647934954
OS001126,RP003147,5.165776224811182,9.137235393688371,5.165776224811182
OS001127,RP003147,4.565896627950238,9.137235393688371,4.565896627950238
OS001128,RP003147,3.959021584988534,9.137235393688371,3.959021584988534
OS001129,RP003147,3.3571787035592706,9.137235393688371,3.3571787035592706
OS001130,RP003147,2.7680843018677734,9.137235393688371,2.7680843018677734
OS001131,RP003147,2.1963624868516263,9.137235393688371,2.1963624868516263
OS001132,RP003147,1.6445172620303907,9.137235393688371,1.6445172620303907
OS001133,RP003147,1.1136468424544574,9.137235393688371,1.1136468424544574
OS001134,RP003147,0.603944327342262,9.137235393688371,0.603944327342262
OS003068,RP003147,1.2518167179701862,9.137235393688371,1.2518167179701862
OS003069,RP003147,1.8333697146474037,9.137235393688371,1.8333697146474037
OS003070,RP003147,2.4487466388384433,9.137235393688371,2.4487466388384433
OS003071,RP003147,3.100496187821932,9.137235393688371,3.100496187821932
OS003072,RP003147,3.790798398022048,9.137235393688371,3.790798398022048
OS003073,RP003147,4.520909755732873,9.137235393688371,4.520909755732873
OS003074,RP003147,5.290168897120381,9.137235393688371,5.290168897120381
OS003075,RP003147,6.094266164414179,9.137235393688371,6.094266164414179
OS003076,RP003147,6.922355076375368,9.137235393688371,6.922355076375368
OS003077,RP003147,7.752579688902529,9.137235393688371,7.752579688902529
OS003078,RP003147,8.546147964600706,9.137235393688371,8.546147964600706
OS003079,RP003147,9.242136946094973,9.137235393688371,9.137235393688371
OS003080,RP003147,9.759444834234117,9.137235393688371,9.137235393688371
OS003081,RP003147,10.015239678826731,9.137235393688371,9.137235393688371
OS003082,RP003147,9.959843621626803,9.137235393688371,9.137235393688371
OS003083,RP003147,9.60455471257167,9.137235393688371,9.137235393688371
OS003084,RP003147,9.014892548321981,9.137235393688371,9.014892548321981
OS003085,RP003147,8.276452799024213,9.137235393688371,8.276452799024213
OS003086,RP003147,7.464364813306489,9.137235393688371,7.464364813306489
OS003087,RP003147,6.631484880366969,9.137235393688371,6.631484880366969
OS003088,RP003147,5.809976616878089,9.137235393688371,5.809976616878089
OS003089,RP003147,5.017234665474817,9.137235393688371,5.017234665474817
OS003090,RP003147,4.261401670387173,9.137235393688371,4.261401670387173
OS003091,RP003147,4.125982200324643,9.137235393688371,4.125982200324643
OS003092,RP003147,4.107353703946316,9.137235393688371,4.107353703946316
OS003093,RP003147,4.08526626157402,9.137235393688371,4.08526626157402
OS003094,RP003147,4.059772793373824,9.137235393688371,4.059772793373824
OS003095,RP003147,4.030933602487991,9.137235393688371,4.030933602487991
OS003096,RP003147,3.998815914140394,9.137235393688371,3.998815914140394
OS004243,RP003147,0.7056641768956666,9.137235393688371,0.7056641768956666
OS004244,RP003147,1.351451940389012,9.137235393688371,1.351451940389012
OS004245,RP003147,2.0302636014240676,9.137235393688371,2.0302636014240676
OS004246,RP003147,2.7407411796359185,9.137235393688371,2.7407411796359185
OS004247,RP003147,3.4784609747163984,9.137235393688371,3.4784609747163984
OS004248,RP003147,4.233859630573207,9.137235393688371,4.233859630573207
OS004249,RP003147,4.989208895653903,9.137235393688371,4.989208895653903
OS004250,RP003147,5.714804392462398,9.137235393688371,5.714804392462398
OS004251,RP003147,6.365648840718038,9.137235393688371,6.365648840718038
OS004252,RP003147,6.882044149954623,9.137235393688371,6.882044149954623
OS004253,RP003147,7.199254362634065,9.137235393688371,7.199254362634065
OS004254,RP003147,7.268060069272423,9.137235393688371,7.268060069272423
OS004255,RP003147,7.076708290300104,9.137235393688371,7.076708290300104
OS004256,RP003147,6.656908426140433,9.137235393688371,6.656908426140433
OS004257,RP003147,6.068311505781168,9.137235393688371,6.068311505781168
OS004258,RP003147,5.375207024046702,9.137235393688371,5.375207024046702
OS004259,RP003147,4.630814210669939,9.137235393688371,4.630814210669939
OS004260,RP003147,4.1471572408100315,9.137235393688371,4.1471572408100315
OS004261,RP003147,4.1337426130969845,9.137235393688371,4.1337426130969845
OS004262,RP003147,4.116804983026242,9.137235393688371,4.116804983026242
OS004263,RP003147,4.096385569375315,9.137235393688371,4.096385569375315
OS004264,RP003147,4.072533567370783,9.137235393688371,4.072533567370783
OS004265,RP003147,4.04530576146891,9.137235393688371,4.04530576146891
OS004266,RP003147,4.014766086841405,9.137235393688371,4.014766086841405
OS005413,RP003147,3.988081565689967,9.137235393688371,3.988081565689967
OS005414,RP003147,4.027450113757951,9.137235393688371,4.027450113757951
OS005415,RP003147,4.0621095528194076,9.137235393688371,4.0621095528194076
OS005416,RP003147,4.091943609133807,9.137235393688371,4.091943609133807
OS005417,RP003147,4.116850442453128,9.137235393688371,4.116850442453128
OS005418,RP003147,4.125982200324643,9.137235393688371,4.125982200324643
OS005419,RP003147,5.067784028686759,9.137235393688371,5.067784028686759
OS005420,RP003147,6.06633607935882,9.137235393688371,6.06633607935882
OS005421,RP003147,7.102408356382028,9.137235393688371,7.102408356382028
OS005422,RP003147,8.129971184607513,9.137235393688371,8.129971184607513
OS005423,RP003147,9.058733947110937,9.137235393688371,9.058733947110937
OS005424,RP003147,9.745661466460831,9.137235393688371,9.137235393688371
OS005425,RP003147,10.0302471648898,9.137235393688371,9.137235393688371
OS005426,RP003147,9.828597754776297,9.137235393688371,9.137235393688371
OS005427,RP003147,9.201308792743859,9.137235393688371,9.137235393688371
OS005428,RP003147,8.30326020130876,9.137235393688371,8.30326020130876
OS005429,RP003147,7.2849639295022115,9.137235393688371,7.2849639295022115
OS005430,RP003147,6.2460293853087165,9.137235393688371,6.2460293853087165
OS005431,RP003147,5.238945114221849,9.137235393688371,5.238945114221849
OS005432,RP003147,4.286532078798018,9.137235393688371,4.286532078798018
OS005433,RP003147,3.3958572770403777,9.137235393688371,3.3958572770403777
OS005434,RP003147,2.5664323051699967,9.137235393688371,2.5664323051699967
OS005435,RP003147,1.7945006794892464,9.137235393688371,1.7945006794892464
OS005436,RP003147,1.0751492126446607,9.137235393688371,1.0751492126446607
OS008485,RP003147,0.7056641768956666,9.137235393688371,0.7056641768956666
OS008486,RP003147,1.351451940389012,9.137235393688371,1.351451940389012
OS008487,RP003147,2.0302636014240676,9.137235393688371,2.0302636014240676
OS008488,RP003147,2.7407411796359185,9.137235393688371,2.7407411796359185
OS008489,RP003147,3.4784609747163984,9.137235393688371,3.4784609747163984
OS008490,RP003147,4.233859630573207,9.137235393688371,4.233859630573207
OS008491,RP003147,4.989208895653903,9.137235393688371,4.989208895653903
OS008492,RP003147,5.714804392462398,9.137235393688371,5.714804392462398
OS008493,RP003147,6.365648840718038,9.137235393688371,6.365648840718038
OS008494,RP003147,6.882044149954623,9.137235393688371,6.882044149954623
OS008495,RP003147,7.199254362634065,9.137235393688371,7.199254362634065
