task_id,uav_type,n_stops,visit_order,duration_s,energy_kWh,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
R065334,C,2,S006>S007,2413.7784706788357,4.305300706260319,1746.0,1943.6925441968665,470.0859264819692,0.19475106443789153,2,422.3199340820313,-1.2176349454431374,1
R065335,C,2,S007>S006,2413.7784706788357,5.122131435669551,1538.0,1943.7871074473321,469.99136323150356,0.19471188799663383,2,419.99136323150356,-1.2173214386949383,1
R065336,C,2,S006>S007,2479.7784706788357,4.5719862944246685,1680.0,1973.6925441968665,506.0859264819692,0.20408513601758504,2,458.3199340820313,-1.2176349454431374,1
R065337,C,2,S007>S006,2479.7784706788357,5.45996947177339,1472.0,1973.7871074473321,505.99136323150356,0.20404700226830713,2,455.99136323150356,-1.2173214386949383,1
R065338,C,2,S006>S007,2413.7784706788357,3.957816491836983,1746.0,1943.6925441968665,470.0859264819692,0.19475106443789153,2,422.3199340820313,-1.2176349454431374,1
R065339,C,2,S007>S006,2413.7784706788357,4.682327730400004,1538.0,1943.7871074473321,469.99136323150356,0.19471188799663383,2,419.99136323150356,-1.2173214386949383,1
R065340,C,2,S006>S007,2479.7784706788357,4.128646241172978,1680.0,1973.6925441968665,506.0859264819692,0.20408513601758504,2,458.3199340820313,-1.2176349454431374,1
R065341,C,2,S007>S006,2479.7784706788357,4.899342004557266,1472.0,1973.7871074473321,505.99136323150356,0.20404700226830713,2,455.99136323150356,-1.2173214386949383,1
R065342,C,2,S006>S007,2479.7784706788357,4.195112688813353,1680.0,1973.6925441968665,506.0859264819692,0.20408513601758504,2,458.3199340820313,-1.2176349454431374,1
R065343,C,2,S007>S006,2479.7784706788357,4.983172879410415,1472.0,1973.7871074473321,505.99136323150356,0.20404700226830713,2,455.99136323150356,-1.2173214386949383,1
R065344,C,2,S006>S007,2545.7784706788357,4.429996931081876,1614.0,2003.6925441968665,542.0859264819692,0.21293523090303343,2,494.3199340820313,-1.2176349454431374,1
R065345,C,2,S007>S006,2545.7784706788357,5.2797393662913334,1406.0,2003.7871074473321,541.9913632315036,0.21289808578158834,2,491.99136323150356,-1.2173214386949383,1
R065346,C,2,S006>S007,2479.7784706788357,4.429996931081876,1680.0,1973.6925441968665,506.0859264819692,0.20408513601758504,2,458.3199340820313,-1.2176349454431374,1
R065347,C,2,S007>S006,2479.7784706788357,5.2797393662913334,1472.0,1973.7871074473321,505.99136323150356,0.20404700226830713,2,455.99136323150356,-1.2173214386949383,1
R065348,C,2,S006>S008,2618.3332171715742,6.197159893871322,,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065349,C,2,S008>S006,2618.3332171715742,6.247434962187565,,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065350,C,2,S006>S008,2618.3332171715742,6.224726821697665,,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065351,C,2,S008>S006,2618.3332171715742,6.271112475598224,,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065352,C,2,S006>S008,2684.3332171715742,6.325406355705024,,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065353,C,2,S008>S006,2684.3332171715742,6.354351251630177,,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065354,C,2,S006>S008,2618.3332171715742,6.325406355705024,5285.7,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065355,C,2,S008>S006,2618.3332171715742,6.354351251630177,5934.3,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065356,C,2,S006>S008,2618.3332171715742,6.162199586619238,5285.7,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065357,C,2,S008>S006,2618.3332171715742,6.215824964021941,5934.3,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065358,C,2,S006>S008,2684.3332171715742,6.239675022276876,5219.7,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065359,C,2,S008>S006,2684.3332171715742,6.283715668575551,5868.3,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065360,C,2,S006>S008,2684.3332171715742,6.271801105872822,5219.7,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065361,C,2,S008>S006,2684.3332171715742,6.31044238009012,5868.3,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065362,C,2,S006>S008,2750.3332171715742,6.385423201591701,5153.7,1833.0584332360272,917.274783935547,0.33351405502743653,2,707.274783935547,-6.244626569890386,1
R065363,C,2,S006>S008,2684.3332171715742,6.385423201591701,5219.7,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065364,C,2,S006>S008,2618.3332171715742,6.207524131876379,,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065365,C,2,S008>S006,2618.3332171715742,6.288647464030621,,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065366,C,2,S006>S008,2618.3332171715742,6.235889582492781,,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065367,C,2,S008>S006,2618.3332171715742,6.314360667899704,,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065368,C,2,S006>S008,2684.3332171715742,6.338980467672091,,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065369,C,2,S006>S008,2618.3332171715742,6.338980467672091,5285.7,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065370,C,2,S006>S008,2618.3332171715742,6.171334881446414,5285.7,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065371,C,2,S008>S006,2618.3332171715742,6.253904495920622,5934.3,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065372,C,2,S006>S008,2684.3332171715742,6.251235343000356,5219.7,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065373,C,2,S008>S006,2684.3332171715742,6.327977368522517,5868.3,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065374,C,2,S006>S008,2684.3332171715742,6.284158894123717,5219.7,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065375,C,2,S008>S006,2684.3332171715742,6.356737080292894,5868.3,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065376,C,2,S006>S008,2684.3332171715742,6.243404881040407,,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065377,C,2,S006>S008,2684.3332171715742,6.27418168282876,,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065378,C,2,S006>S008,2750.3332171715742,6.384814492966656,,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065379,C,2,S006>S008,2684.3332171715742,6.384814492966656,5219.7,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065380,C,2,S006>S008,2684.3332171715742,6.203620200494777,5219.7,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065381,C,2,S008>S006,2684.3332171715742,6.393773049199181,5904.3,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065382,C,2,S006>S008,2750.3332171715742,6.290746247931056,5153.7,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065383,C,2,S006>S008,2750.3332171715742,6.326146304406283,5153.7,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065384,C,2,S006>S008,2618.3332171715742,6.243404881040407,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065385,C,2,S006>S008,2618.3332171715742,6.27418168282876,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065386,C,2,S006>S008,2684.3332171715742,6.384814492966656,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065387,C,2,S006>S008,2618.3332171715742,6.384814492966656,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065388,C,2,S006>S008,2618.3332171715742,6.203620200494777,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065389,C,2,S008>S006,2618.3332171715742,6.393773049199181,1333.5,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065390,C,2,S006>S008,2684.3332171715742,6.290746247931056,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065391,C,2,S006>S008,2684.3332171715742,6.326146304406283,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065392,C,2,S006>S008,2684.3332171715742,6.28665468077727,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065393,C,2,S006>S008,2684.3332171715742,6.320015708123327,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065394,C,2,S006>S008,2684.3332171715742,6.243131105425476,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065395,C,2,S006>S008,2750.3332171715742,6.337906457346394,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065396,C,2,S006>S008,2750.3332171715742,6.376037816700282,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065397,C,2,S006>S008,2684.3332171715742,6.302813018302041,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065398,C,2,S006>S008,2684.3332171715742,6.337101763735371,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065399,C,2,S006>S008,2684.3332171715742,6.2579653990282385,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065400,C,2,S006>S008,2750.3332171715742,6.355472053827817,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065401,C,2,S006>S008,2750.3332171715742,6.3945976225587255,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065402,C,2,S006>S008,2750.333217171574,6.357031705994083,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065403,C,2,S006>S008,2750.333217171574,6.394385302292715,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065404,C,2,S006>S008,2750.333217171574,6.307856911322237,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065405,C,2,S006>S008,2684.3332171715742,6.357031705994083,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065406,C,2,S006>S008,2684.3332171715742,6.394385302292715,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065407,C,2,S006>S008,2684.3332171715742,6.307856911322237,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065408,C,2,S006>S008,2750.333217171574,6.3667341218888245,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065409,C,2,S006>S008,2750.333217171574,6.388616692576213,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065410,C,2,S006>S008,2618.3332171715742,6.18314581656944,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065411,C,2,S008>S006,2618.3332171715742,6.194380286155072,1333.5,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065412,C,2,S006>S008,2618.3332171715742,6.209483801217903,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065413,C,2,S008>S006,2618.3332171715742,6.214924829621356,1333.5,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065414,C,2,S006>S008,2684.3332171715742,6.3065679051095955,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065415,C,2,S008>S006,2684.3332171715742,6.288997702223252,1267.5,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065416,C,2,S006>S008,2618.3332171715742,6.3065679051095955,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065417,C,2,S008>S006,2618.3332171715742,6.288997702223252,1333.5,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065418,C,2,S008>S006,2684.3332171715742,6.381490908496636,1267.5,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065419,C,2,S006>S008,2618.3332171715742,6.150139538556037,2690.9,1773.0584332360272,845.274783935547,0.32282933982277695,2,635.274783935547,-6.244626569890386,1
R065420,C,2,S008>S006,2618.3332171715742,6.167751734638412,1333.5,1771.9209113027512,846.4123058688231,0.32326378488340407,2,636.4123058688231,-6.244524426486862,1
R065421,C,2,S006>S008,2684.3332171715742,6.223828806426699,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065422,C,2,S008>S006,2684.3332171715742,6.225990284320696,1267.5,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065423,C,2,S006>S008,2684.3332171715742,6.254758807304221,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065424,C,2,S008>S006,2684.3332171715742,6.249667797731355,1267.5,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065425,C,2,S006>S008,2750.3332171715742,6.36475074725643,2630.9,1833.0584332360272,917.274783935547,0.33351405502743653,2,707.274783935547,-6.244626569890386,1
R065426,C,2,S008>S006,2750.3332171715742,6.332906573763308,1201.5,1831.9209113027512,918.4123058688231,0.3339276492516469,2,708.4123058688231,-6.244524426486862,1
R065427,C,2,S006>S008,2684.3332171715742,6.36475074725643,2660.9,1803.0584332360272,881.274783935547,0.3283030505669217,2,671.274783935547,-6.244626569890386,1
R065428,C,2,S008>S006,2684.3332171715742,6.332906573763308,1267.5,1801.9209113027512,882.4123058688231,0.32872681387842095,2,672.4123058688231,-6.244524426486862,1
R065429,C,2,S006>S008,2684.3332171715742,6.2130061097214995,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065430,C,2,S008>S006,2684.3332171715742,6.310883029047595,1267.5,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065431,C,2,S006>S008,2684.3332171715742,6.241769120266266,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065432,C,2,S008>S006,2684.3332171715742,6.337609740562164,1267.5,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065433,C,2,S006>S008,2750.3332171715742,6.346078810040295,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065434,C,2,S006>S008,2684.3332171715742,6.346078810040295,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065435,C,2,S006>S008,2684.3332171715742,6.17621366392112,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065436,C,2,S008>S006,2684.3332171715742,6.274602322659609,1267.5,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065437,C,2,S006>S008,2750.3332171715742,6.257314125058718,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065438,C,2,S008>S006,2750.3332171715742,6.3517343787099545,1201.5,1867.9209113027512,882.4123058688231,0.3208383261924497,2,672.4123058688231,-6.244524426486862,1
R065439,C,2,S006>S008,2750.3332171715742,6.29063955646825,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065440,C,2,S008>S006,2750.3332171715742,6.381518612102221,1201.5,1867.9209113027512,882.4123058688231,0.3208383261924497,2,672.4123058688231,-6.244524426486862,1
R065441,C,2,S006>S008,2684.3332171715742,6.22456643044498,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065442,C,2,S008>S006,2684.3332171715742,6.358507802045741,1267.5,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065443,C,2,S006>S008,2684.3332171715742,6.25412690851716,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065444,C,2,S008>S006,2684.3332171715742,6.387267513816118,1267.5,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065445,C,2,S006>S008,2750.3332171715742,6.360913103643057,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065446,C,2,S006>S008,2684.3332171715742,6.360913103643057,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065447,C,2,S006>S008,2684.3332171715742,6.186577901926176,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065448,C,2,S008>S006,2684.3332171715742,6.319177897553844,1267.5,1837.9209113027512,846.4123058688231,0.31531566217426243,2,636.4123058688231,-6.244524426486862,1
R065449,C,2,S006>S008,2750.3332171715742,6.270073793595785,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065450,C,2,S006>S008,2750.3332171715742,6.304213668435317,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065451,C,2,S006>S008,2750.333217171574,6.264077335375678,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065452,C,2,S006>S008,2750.333217171574,6.2961143187997255,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065453,C,2,S006>S008,2750.333217171574,6.222458651090205,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065454,C,2,S006>S008,2816.333217171574,6.313323593332647,2528.9,1935.0584332360272,881.2747839355466,0.31291566586023706,2,671.2747839355466,-6.244626569890386,1
R065455,C,2,S006>S008,2816.333217171574,6.350047693729882,2528.9,1935.0584332360272,881.2747839355466,0.31291566586023706,2,671.2747839355466,-6.244626569890386,1
R065456,C,2,S006>S008,2684.3332171715742,6.264077335375678,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065457,C,2,S006>S008,2684.3332171715742,6.2961143187997255,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065458,C,2,S006>S008,2684.3332171715742,6.222458651090205,2624.9,1839.0584332360272,845.274783935547,0.31489189886276314,2,635.274783935547,-6.244626569890386,1
R065459,C,2,S006>S008,2750.3332171715742,6.313323593332647,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065460,C,2,S006>S008,2750.3332171715742,6.350047693729882,2594.9,1869.0584332360272,881.274783935547,0.32042473196823934,2,671.274783935547,-6.244626569890386,1
R065461,C,2,S006>S008,2750.333217171574,6.311237544791018,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065462,C,2,S006>S008,2750.333217171574,6.346005831093725,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065463,C,2,S006>S008,2750.333217171574,6.265708450827067,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065464,C,2,S006>S008,2816.333217171574,6.364624575613217,2528.9,1935.0584332360272,881.2747839355466,0.31291566586023706,2,671.2747839355466,-6.244626569890386,1
R065465,C,2,S006>S008,2750.333217171574,6.32880314127244,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065466,C,2,S006>S008,2750.333217171574,6.364565636952168,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065467,C,2,S006>S008,2750.333217171574,6.281866788351838,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065468,C,2,S006>S008,2816.333217171574,6.38370061854946,2528.9,1935.0584332360272,881.2747839355466,0.31291566586023706,2,671.2747839355466,-6.244626569890386,1
R065469,C,2,S006>S008,2816.333217171574,6.387680351839027,2492.9,1971.0584332360272,845.2747839355466,0.30013308751314977,2,635.2747839355466,-6.244626569890386,1
R065470,C,2,S006>S008,2816.333217171574,6.3360854760438805,2492.9,1971.0584332360272,845.2747839355466,0.30013308751314977,2,635.2747839355466,-6.244626569890386,1
R065471,C,2,S006>S008,2750.333217171574,6.387680351839027,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065472,C,2,S006>S008,2750.333217171574,6.3360854760438805,2558.9,1905.0584332360268,845.274783935547,0.30733540890904215,2,635.274783935547,-6.244626569890386,1
R065473,C,2,S006>S009,2237.502274846122,5.297819582850231,,1723.861120765305,513.6411540808169,0.22956005893497525,1,513.6411540808169,-3.214050195268925,1
R065474,C,2,S009>S006,2237.502274846122,5.312897806929623,,1733.9478037961803,503.55447104994164,0.22505204875582627,1,503.55447104994164,-3.214050195268925,1
R065475,C,2,S006>S009,2237.502274846122,5.3914514237323505,9052.1,1723.861120765305,513.6411540808169,0.22956005893497525,1,513.6411540808169,-3.214050195268925,1
R065476,C,2,S009>S006,2237.502274846122,5.371467076422895,9744.7,1733.9478037961803,503.55447104994164,0.22505204875582627,1,503.55447104994164,-3.214050195268925,1
R065477,C,2,S006>S009,2303.502274846122,5.5551044618452545,8986.1,1753.861120765305,549.6411540808169,0.23861107500644163,1,549.6411540808169,-3.214050195268925,1
R065478,C,2,S009>S006,2303.502274846122,5.470368723037533,9678.7,1763.9478037961803,539.5544710499416,0.23423222843831784,1,539.5544710499416,-3.214050195268925,1
R065479,C,2,S006>S009,2237.502274846122,5.24035121023047,9052.1,1723.861120765305,513.6411540808169,0.22956005893497525,1,513.6411540808169,-3.214050195268925,1
R065480,C,2,S009>S006,2237.502274846122,5.274024718791276,9744.7,1733.9478037961803,503.55447104994164,0.22505204875582627,1,503.55447104994164,-3.214050195268925,1
R065481,C,2,S006>S009,2303.502274846122,5.3414916337286416,8986.1,1753.861120765305,549.6411540808169,0.23861107500644163,1,549.6411540808169,-3.214050195268925,1
R065482,C,2,S009>S006,2303.502274846122,5.340566802512646,9678.7,1763.9478037961803,539.5544710499416,0.23423222843831784,1,539.5544710499416,-3.214050195268925,1
R065483,C,2,S006>S009,2303.502274846122,5.447587659689731,8986.1,1753.861120765305,549.6411540808169,0.23861107500644163,1,549.6411540808169,-3.214050195268925,1
R065484,C,2,S009>S006,2303.502274846122,5.405666723909599,9678.7,1763.9478037961803,539.5544710499416,0.23423222843831784,1,539.5544710499416,-3.214050195268925,1
R065485,C,2,S006>S009,2369.502274846122,5.628360881961972,8920.1,1783.861120765305,585.6411540808169,0.247157877963569,1,585.6411540808169,-3.214050195268925,1
R065486,C,2,S009>S006,2369.502274846122,5.514134858858981,9612.7,1793.9478037961803,575.5544710499416,0.24290099957271355,1,575.5544710499416,-3.214050195268925,1
R065487,C,2,S006>S009,2237.502274846122,5.308982343645347,,1723.861120765305,513.6411540808169,0.22956005893497525,1,513.6411540808169,-3.214050195268925,1
R065488,C,2,S009>S006,2237.502274846122,5.3467074297140895,,1733.9478037961803,503.55447104994164,0.22505204875582627,1,503.55447104994164,-3.214050195268925,1
R065489,C,2,S006>S009,2237.502274846122,5.4050255356994175,9052.1,1723.861120765305,513.6411540808169,0.22956005893497525,1,513.6411540808169,-3.214050195268925,1
R065490,C,2,S009>S006,2237.502274846122,5.409614721081278,9744.7,1733.9478037961803,503.55447104994164,0.22505204875582627,1,503.55447104994164,-3.214050195268925,1
R065491,C,2,S006>S009,2303.502274846122,5.572190517457297,8986.1,1753.861120765305,549.6411540808169,0.23861107500644163,1,549.6411540808169,-3.214050195268925,1
R065492,C,2,S009>S006,2303.502274846122,5.514834355937982,9678.7,1763.9478037961803,539.5544710499416,0.23423222843831784,1,539.5544710499416,-3.214050195268925,1
R065493,C,2,S006>S009,2237.502274846122,5.2494865050576465,9052.1,1723.861120765305,513.6411540808169,0.22956005893497525,1,513.6411540808169,-3.214050195268925,1
R065494,C,2,S009>S006,2237.502274846122,5.304186929361437,9744.7,1733.9478037961803,503.55447104994164,0.22505204875582627,1,503.55447104994164,-3.214050195268925,1
R065495,C,2,S006>S009,2303.502274846122,5.353849421979536,8986.1,1753.861120765305,549.6411540808169,0.23861107500644163,1,549.6411540808169,-3.214050195268925,1
R065496,C,2,S009>S006,2303.502274846122,5.376526280242919,9678.7,1763.9478037961803,539.5544710499416,0.23423222843831784,1,539.5544710499416,-3.214050195268925,1
R065497,C,2,S006>S009,2303.502274846122,5.462421953292493,8986.1,1753.861120765305,549.6411540808169,0.23861107500644163,1,549.6411540808169,-3.214050195268925,1
R065498,C,2,S009>S006,2303.502274846122,5.446081435913603,9678.7,1763.9478037961803,539.5544710499416,0.23423222843831784,1,539.5544710499416,-3.214050195268925,1
R065499,C,2,S006>S009,2369.502274846122,5.646920687820415,8920.1,1783.861120765305,585.6411540808169,0.247157877963569,1,585.6411540808169,-3.214050195268925,1
R065500,C,2,S009>S006,2369.502274846122,5.561251769134513,9612.7,1793.9478037961803,575.5544710499416,0.24290099957271355,1,575.5544710499416,-3.214050195268925,1
R065501,C,2,S006>S009,2303.502274846122,5.347274443981326,,1789.861120765305,513.6411540808169,0.22298269886237862,1,513.6411540808169,-3.214050195268925,1
R065502,C,2,S009>S006,2303.502274846122,5.469291479466035,,1799.9478037961803,503.55447104994164,0.21860385229425483,1,503.55447104994164,-3.214050195268925,1
R065503,C,2,S006>S009,2303.502274846122,5.450859560993984,8986.1,1789.861120765305,513.6411540808169,0.22298269886237862,1,513.6411540808169,-3.214050195268925,1
R065504,C,2,S009>S006,2303.502274846122,5.545766697322893,9714.7,1799.9478037961803,503.55447104994164,0.21860385229425483,1,503.55447104994164,-3.214050195268925,1
