task_id,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,end_SOC,has_hard_deadline,uav_type,n_stops,visit_order,duration_s,energy_kWh,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
R067164,S014:[医疗:1|食品:1] S006:[医疗:1],3,14.0,0.052,0.291665,True,C,2,S014>S006,2697.0709481533,5.666682358904854,1254.6999999999998,2067.6051025221304,629.4658456311693,0.2333886863681388,1,629.4658456311693,-2.7507647795652304,1
R067172,S014:[医疗:1|食品:1|卫生:1] S006:[食品:1],4,25.0,0.103,0.266392,True,C,2,S014>S006,2763.0709481533,5.868866228859936,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067174,S014:[医疗:1|食品:1|卫生:1] S006:[饮水:1],4,31.0,0.102,0.255617,True,C,2,S014>S006,2763.0709481533,5.955065124643947,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067200,S014:[医疗:1|饮水:1|卫生:1] S006:[食品:1],4,31.0,0.102,0.243391,True,C,2,S014>S006,2763.0709481533,6.0528696678272205,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067202,S014:[医疗:1|饮水:1|卫生:1] S006:[饮水:1],4,37.0,0.101,0.230706,True,C,2,S014>S006,2763.0709481533,6.154353178287163,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067206,S014:[医疗:1|饮水:1|卫生:1] S006:[医疗:1],4,26.0,0.086,0.252492,True,C,2,S014>S006,2763.0709481533,5.98006394574718,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067214,S014:[医疗:1|饮水:1|食品:1] S006:[食品:1],4,33.0,0.095,0.234753,True,C,2,S014>S006,2763.0709481533,6.121975542414277,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067216,S014:[医疗:1|饮水:1|食品:1] S006:[饮水:1],4,39.0,0.094,0.221361,True,C,2,S014>S006,2763.0709481533,6.229111054369094,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067219,S014:[医疗:1|饮水:1|食品:1] S006:[医疗:1],4,28.0,0.079,0.244364,True,C,2,S014>S006,2763.0709481533,6.045084938222336,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067225,S006:[医疗:1|饮水:1|食品:1|卫生:1] S014:[食品:1],5,39.0,0.13,0.275251,True,C,2,S006>S014,2829.0709481532995,5.797988245304446,2492.9,2196.6724953465327,632.398452806767,0.2235357346621407,1,632.398452806767,-2.7507647795652304,1
R067226,S014:[医疗:1|饮水:1|食品:1|卫生:1] S006:[食品:1],5,39.0,0.13,0.205635,True,C,2,S014>S006,2829.0709481533,6.354923816236336,1122.6999999999998,2199.6051025221304,629.4658456311693,0.2224991374083631,1,629.4658456311693,-2.7507647795652304,1
R067227,S006:[医疗:1|饮水:1|食品:1|卫生:1] S014:[饮水:1],5,45.0,0.129,0.257412,True,C,2,S006>S014,2829.0709481532995,5.940705221580834,1460.1999999999998,2196.6724953465327,632.398452806767,0.2235357346621407,1,632.398452806767,-2.7507647795652304,1
R067230,S014:[医疗:1|饮水:1|食品:1|卫生:1] S006:[医疗:1],5,34.0,0.114,0.216943,True,C,2,S014>S006,2829.0709481533,6.264457093253744,1122.6999999999998,2199.6051025221304,629.4658456311693,0.2224991374083631,1,629.4658456311693,-2.7507647795652304,1
R067235,S014:[医疗:1|饮水:2] S006:[食品:1],4,39.0,0.094,0.205635,True,C,2,S014>S006,2763.0709481533,6.354923816236336,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067239,S014:[医疗:1|饮水:2] S006:[医疗:1],4,34.0,0.078,0.216943,True,C,2,S014>S006,2763.0709481533,6.264457093253744,1188.6999999999998,2133.6051025221304,629.4658456311693,0.2278138554682691,1,629.4658456311693,-2.7507647795652304,1
R067255,S006:[医疗:1|饮水:2|食品:1|卫生:1] S014:[食品:1],6,53.0,0.157,0.251069,True,C,2,S006>S014,2895.0709481532995,5.991449328994579,2426.9,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067256,S006:[医疗:1|饮水:2|食品:1|卫生:1] S014:[饮水:1],6,59.0,0.156,0.228477,True,C,2,S006>S014,2895.0709481532995,6.172186283375591,1394.1999999999998,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067257,S006:[医疗:1|饮水:2|食品:1|卫生:1] S014:[医疗:1],6,48.0,0.141,0.265968,True,C,2,S006>S014,2895.0709481532995,5.87225939544425,1394.1999999999998,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067260,S006:[医疗:1|饮水:3] S014:[食品:1],5,53.0,0.121,0.251069,True,C,2,S006>S014,2829.0709481532995,5.991449328994579,2492.9,2196.6724953465327,632.398452806767,0.2235357346621407,1,632.398452806767,-2.7507647795652304,1
R067261,S006:[医疗:1|饮水:3] S014:[饮水:1],5,59.0,0.12,0.228477,True,C,2,S006>S014,2829.0709481532995,6.172186283375591,1460.1999999999998,2196.6724953465327,632.398452806767,0.2235357346621407,1,632.398452806767,-2.7507647795652304,1
R067262,S006:[医疗:1|饮水:3] S014:[医疗:1],5,48.0,0.105,0.265968,True,C,2,S006>S014,2829.0709481532995,5.87225939544425,1460.1999999999998,2196.6724953465327,632.398452806767,0.2235357346621407,1,632.398452806767,-2.7507647795652304,1
R067265,S006:[医疗:1|饮水:3|卫生:1] S014:[食品:1],6,59.0,0.156,0.237134,True,C,2,S006>S014,2895.0709481532995,6.10293136936155,2426.9,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067266,S006:[医疗:1|饮水:3|卫生:1] S014:[饮水:1],6,65.0,0.155,0.211453,True,C,2,S006>S014,2895.0709481532995,6.308373587224128,1394.1999999999998,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067267,S006:[医疗:1|饮水:3|卫生:1] S014:[医疗:1],6,54.0,0.14,0.254039,True,C,2,S006>S014,2895.0709481532995,5.967684493869226,1394.1999999999998,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067269,S006:[医疗:1|饮水:3|食品:1] S014:[食品:1],6,61.0,0.149,0.231847,True,C,2,S006>S014,2895.0709481532995,6.145226144830933,2426.9,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067270,S006:[医疗:1|饮水:3|食品:1] S014:[饮水:1],6,67.0,0.148,0.204919,True,C,2,S006>S014,2895.0709481532995,6.360645958972147,1394.1999999999998,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067271,S006:[医疗:1|饮水:3|食品:1] S014:[医疗:1],6,56.0,0.133,0.249548,True,C,2,S006>S014,2895.0709481532995,6.003614535731606,1394.1999999999998,2262.6724953465327,632.398452806767,0.2184397080873474,1,632.398452806767,-2.7507647795652304,1
R067273,S006:[医疗:1|饮水:3|食品:1|卫生:1] S014:[食品:1],7,67.0,0.184,0.213576,True,C,2,S006>S014,2961.0709481532995,6.291391044958106,2360.9,2328.6724953465327,632.398452806767,0.2135708545589454,1,632.398452806767,-2.7507647795652304,1
R067274,S006:[医疗:1|饮水:3|食品:1|卫生:1] S014:[医疗:1],7,62.0,0.168,0.234178,True,C,2,S006>S014,2961.0709481532995,6.126575665155984,1328.1999999999998,2328.6724953465327,632.398452806767,0.2135708545589454,1,632.398452806767,-2.7507647795652304,1
R067278,S015:[卫生:1] S006:[饮水:1],2,20.0,0.062,0.41961,True,C,2,S015>S006,2323.805054773762,4.6431166886710615,9596.4,1727.1776653808206,596.6273893929415,0.2567458867374859,1,596.6273893929415,-3.675154722543596,1
R067292,S015:[食品:1] S006:[饮水:1],2,22.0,0.055,0.415129,True,C,2,S015>S006,2323.805054773762,4.678969966917683,9596.4,1727.1776653808206,596.6273893929415,0.2567458867374859,1,596.6273893929415,-3.675154722543596,1
R067788,S007:[饮水:2] S008:[食品:1],3,36.0,0.082,0.213802,True,C,2,S007>S008,2811.388882348475,6.289581703417758,2420.3,1455.6740352302522,1355.714847118223,0.4822224543997397,3,629.7234838867189,-6.244049305655409,1
R067926,S009:[卫生:1] S007:[饮水:1],2,20.0,0.062,0.300152,True,C,2,S009>S007,2446.6175481073383,5.5987830654148505,9744.7,1490.6029281729095,956.0146199344284,0.390749514845091,2,494.47428306166034,-3.219817883004424,1
R067930,S009:[卫生:1] S007:[医疗:1],2,9.0,0.047,0.312332,True,C,2,S009>S007,2446.6175481073383,5.501340707783232,9744.7,1490.6029281729095,956.0146199344284,0.390749514845091,2,494.47428306166034,-3.219817883004424,1
R067940,S009:[食品:1] S007:[饮水:1],2,22.0,0.055,0.295493,True,C,2,S009>S007,2446.6175481073383,5.63605381254569,9744.7,1490.6029281729095,956.0146199344284,0.390749514845091,2,494.47428306166034,-3.219817883004424,1
R067944,S009:[食品:1] S007:[医疗:1],2,11.0,0.04,0.308672,True,C,2,S009>S007,2446.6175481073383,5.53062602082585,9744.7,1490.6029281729095,956.0146199344284,0.390749514845091,2,494.47428306166034,-3.219817883004424,1
R067965,S007:[饮水:1] S009:[食品:1],2,22.0,0.055,0.297515,True,C,2,S007>S009,2446.6175481073387,5.619882776153483,2486.3,1467.9852254444734,978.6323226628654,0.3999939931028118,2,510.6926317946432,-3.219817883004424,1
R067967,S007:[饮水:1] S009:[饮水:1],2,28.0,0.054,0.282586,True,C,2,S007>S009,2446.6175481073387,5.739312555004373,2486.3,1467.9852254444734,978.6323226628654,0.3999939931028118,2,510.6926317946432,-3.219817883004424,1
R067971,S007:[饮水:1] S009:[医疗:1],2,17.0,0.039,0.307235,True,C,2,S007>S009,2446.6175481073387,5.542119538737593,2486.3,1467.9852254444734,978.6323226628654,0.3999939931028118,2,510.6926317946432,-3.219817883004424,1
R068020,S007:[饮水:2] S009:[食品:1],3,36.0,0.082,0.275805,True,C,2,S007>S009,2512.6175481073387,5.793562724403737,2420.3,1497.9852254444734,1014.6323226628654,0.4038148676574953,2,510.6926317946432,-3.219817883004424,1
R068199,S010:[卫生:1] S007:[医疗:1],2,9.0,0.047,0.284107,True,C,2,S010>S007,2486.350871837042,5.727147956641932,2540.2,1667.565977489316,818.7848943477268,0.3293118857930002,2,410.7203463118879,-1.6558195701998244,1
R068213,S010:[食品:1] S007:[医疗:1],2,11.0,0.04,0.28033,True,C,2,S010>S007,2486.350871837042,5.757357027335623,2540.2,1667.565977489316,818.7848943477268,0.3293118857930002,2,410.7203463118879,-1.6558195701998244,1
R068281,S007:[饮水:2] S010:[食品:1],3,36.0,0.082,0.246719,True,C,2,S007>S010,2552.350871837043,6.026248378739185,2420.3,1696.2397579329815,856.1111139040615,0.3354206207894447,2,451.3712216299412,-1.6558195701998244,1
R068417,S011:[卫生:1] S007:[饮水:1],2,20.0,0.062,0.578714,True,C,2,S011>S007,1973.091336721384,3.370284754019232,9927.5,1557.7269402631343,415.36439645824976,0.2105145305378746,1,415.36439645824976,-1.2114589415920705,1
R068419,S011:[卫生:1] S007:[饮水:1|食品:1],3,28.0,0.09,0.572302,True,C,2,S011>S007,2039.091336721384,3.421581095762617,9861.5,1623.7269402631343,415.36439645824976,0.2037007312904905,1,415.36439645824976,-1.2114589415920705,1
R068421,S011:[卫生:1] S007:[医疗:1],2,9.0,0.047,0.585159,True,C,2,S011>S007,1973.091336721384,3.318728338201134,9927.5,1557.7269402631343,415.36439645824976,0.2105145305378746,1,415.36439645824976,-1.2114589415920705,1
R068423,S011:[卫生:1] S007:[医疗:1|食品:1],3,17.0,0.075,0.580738,True,C,2,S011>S007,2039.091336721384,3.354094767357052,9861.5,1623.7269402631343,415.36439645824976,0.2037007312904905,1,415.36439645824976,-1.2114589415920705,1
R068425,S011:[卫生:1] S007:[医疗:1|饮水:1],3,23.0,0.074,0.576488,True,C,2,S011>S007,2039.091336721384,3.3880989508983337,9861.5,1623.7269402631343,415.36439645824976,0.2037007312904905,1,415.36439645824976,-1.2114589415920705,1
R068431,S011:[食品:1] S007:[饮水:1],2,22.0,0.055,0.57637,True,C,2,S011>S007,1973.091336721384,3.3890408833055217,9927.5,1557.7269402631343,415.36439645824976,0.2105145305378746,1,415.36439645824976,-1.2114589415920705,1
R068433,S011:[食品:1] S007:[饮水:1|食品:1],3,30.0,0.083,0.569569,True,C,2,S011>S007,2039.091336721384,3.4434474339462486,9861.5,1623.7269402631343,415.36439645824976,0.2037007312904905,1,415.36439645824976,-1.2114589415920705,1
R068435,S011:[食品:1] S007:[医疗:1],2,11.0,0.04,0.583306,True,C,2,S011>S007,1973.091336721384,3.333553411081689,9927.5,1557.7269402631343,415.36439645824976,0.2105145305378746,1,415.36439645824976,-1.2114589415920705,1
R068437,S011:[食品:1] S007:[医疗:1|食品:1],3,19.0,0.068,0.578528,True,C,2,S011>S007,2039.091336721384,3.3717737094141267,9861.5,1623.7269402631343,415.36439645824976,0.2037007312904905,1,415.36439645824976,-1.2114589415920705,1
R068439,S011:[食品:1] S007:[医疗:1|饮水:1],3,25.0,0.067,0.574004,True,C,2,S011>S007,2039.091336721384,3.4079711083820605,9861.5,1623.7269402631343,415.36439645824976,0.2037007312904905,1,415.36439645824976,-1.2114589415920705,1
