gap_id,task_id,candidate_id,tau_start_s,tau_end_s,service_duration_s,dispatch_offset_s,arrival_offset_s,service_start_offset_s,service_end_offset_s,return_offset_s,min_transport_start_s,outbound_time_s,return_time_s,lead_time_s,outbound_energy_kWh,return_energy_kWh,service_energy_kWh,relay_energy_kWh,end_soc,charge_time_s,relay_uav_occupancy_s,energy_component_occupancy_s,lon,lat,agl_height_m,min_access_margin_db,relay_g01_margin_db
G000259,R000502,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000263,R000506,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000264,R000507,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000267,R000510,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000268,R000511,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000272,R000515,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000280,R000523,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000284,R000528,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000287,R000536,RP063949,863.642,1832.686,969.0439999999999,473.3413981348936,833.642,863.642,1832.686,2044.0567246474957,0.0,180.30060186510644,211.37072464749576,390.30060186510644,0.060970050337777,0.02782049126267479,0.3052634444444444,0.3940539860448962,0.87685812936097,660.084431830739,1870.7153265126021,2230.799758343341,109.22125,23.01625,220.0,0.3940395595984114,13.318888949278175
G000259,R000502,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000263,R000506,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000264,R000507,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000267,R000510,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000268,R000511,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000272,R000515,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000280,R000523,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000284,R000528,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000287,R000536,RP058997,863.642,1832.686,969.0439999999999,432.19617742901676,833.642,863.642,1832.686,2081.9270862428584,0.0,221.4458225709833,249.24108624285833,431.4458225709833,0.07375803289714286,0.044102510080183906,0.3052634444444444,0.4231239874217712,0.8677737539306964,671.8941198900947,1949.7309088138413,2321.625028703936,109.21458333333334,23.019583333333333,180.0,0.2408997333013189,9.524385417356442
G000259,R000502,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000263,R000506,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000264,R000507,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000267,R000510,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000268,R000511,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000272,R000515,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000280,R000523,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000284,R000528,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000287,R000536,RP055708,863.642,1832.686,969.0439999999999,400.7906491069134,833.642,863.642,1832.686,2112.386452659037,0.0,252.85135089308665,279.7004526590372,462.85135089308665,0.08368760706550045,0.05504157012070009,0.3052634444444444,0.44399262163064496,0.8612523057404234,680.3720025374496,2011.5958035521237,2391.967806089573,109.21013888888888,23.02180555555556,160.0,0.1469123401110721,7.639356519646043
G000259,R000502,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000263,R000506,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000264,R000507,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000267,R000510,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000268,R000511,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000272,R000515,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000280,R000523,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000284,R000528,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000287,R000536,RP052431,863.642,1832.686,969.0439999999999,330.7082064212732,833.642,863.642,1832.686,2182.6006092118646,0.0,322.93379357872686,349.91460921186484,532.9337935787269,0.10231521458154803,0.0735286485293501,0.3052634444444444,0.48110730755534253,0.8496539663889555,695.4498436943578,2151.8924027905914,2547.3422464849496,109.20347222222222,23.02402777777778,20.0,0.0523593194672145,5.562918793938209
G000259,R000502,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000263,R000506,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000264,R000507,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000267,R000510,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000268,R000511,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000272,R000515,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000280,R000523,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000284,R000528,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000287,R000536,RP052447,863.642,1832.686,969.0439999999999,348.37102663401413,833.642,863.642,1832.686,2165.198223467711,0.0,305.2709733659859,332.5122234677112,515.2709733659859,0.09870979271498163,0.06964536204467156,0.3052634444444444,0.47361859920409766,0.8519941877487195,692.4075559266647,2116.8271968336967,2509.2347527603615,109.20458333333332,23.02402777777778,40.0,0.2558561232086731,5.817763849880478
G000259,R000502,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000263,R000506,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000264,R000507,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000267,R000510,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000268,R000511,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000272,R000515,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000280,R000523,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000284,R000528,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000287,R000536,RP063671,863.642,1832.686,969.0439999999999,333.0666251829971,833.642,863.642,1832.686,2190.1289219157984,0.0,320.575374817003,357.4429219157986,530.575374817003,0.10640961197082412,0.06707462320797465,0.3052634444444444,0.47874767962324316,0.8503913501177365,694.4912448469427,2157.0622967328013,2551.553541579744,109.20125,23.01625,60.0,0.2116913543763132,5.903495697296975
G000259,R000502,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000263,R000506,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000264,R000507,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000267,R000510,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000268,R000511,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000272,R000515,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000280,R000523,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000284,R000528,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000287,R000536,RP054084,863.642,1832.686,969.0439999999999,386.2935652150588,833.642,863.642,1832.686,2125.996446503691,0.0,267.3484347849413,293.31044650369125,477.3484347849413,0.08822228743791281,0.06052271099249859,0.3052634444444444,0.45400844287485587,0.8581223616016076,684.4409299179101,2039.7028812886324,2424.1438112065425,109.20791666666666,23.022916666666667,80.0,0.3585491039616926,6.828336235249168
G000259,R000502,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000263,R000506,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000264,R000507,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000267,R000510,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000268,R000511,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000272,R000515,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000280,R000523,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
G000284,R000528,RP055692,863.642,1832.686,969.0439999999999,394.15231964544046,833.642,863.642,1832.686,2119.1471677813174,0.0,259.4896803545596,286.4611677813174,469.4896803545596,0.08582147486437817,0.05704486132928586,0.3052634444444444,0.4481297806381085,0.8599594435505911,682.0527233842316,2024.994848135877,2407.0475715201087,109.20902777777778,23.02180555555556,140.0,0.3484370711260283,7.332363562306455
