flight_id,uav_id,time,x,y,z,phase,node
18,U08,11246.055893885483,109.22945521233652,23.034576266258465,260.3788146972656,cruise,
18,U08,11256.055893885483,109.22952739435756,23.03322892039962,260.3788146972656,cruise,
18,U08,11266.055893885483,109.22959957637859,23.031881574540776,260.3788146972656,cruise,
18,U08,11276.055893885483,109.22967175839962,23.03053422868193,260.3788146972656,cruise,
18,U08,11286.055893885483,109.22974394042065,23.029186882823083,260.3788146972656,cruise,
18,U08,11296.055893885483,109.22981612244169,23.027839536964237,260.3788146972656,cruise,
18,U08,11306.055893885483,109.22988830446272,23.02649219110539,260.3788146972656,cruise,
18,U08,11316.055893885483,109.22996048648375,23.025144845246544,260.3788146972656,cruise,
18,U08,11326.055893885483,109.23003266850478,23.023797499387697,260.3788146972656,cruise,
18,U08,11336.055893885483,109.23010485052582,23.022450153528855,260.3788146972656,cruise,
18,U08,11346.055893885483,109.23017703254685,23.021102807670008,260.3788146972656,cruise,
18,U08,11356.055893885483,109.23024921456788,23.01975546181116,260.3788146972656,cruise,
18,U08,11366.055893885483,109.2303213965889,23.018408115952315,260.3788146972656,cruise,
18,U08,11376.055893885483,109.23039357860995,23.01706077009347,260.3788146972656,cruise,
18,U08,11386.055893885483,109.23046576063098,23.015713424234622,260.3788146972656,cruise,
18,U08,11396.055893885483,109.230537942652,23.014366078375776,260.3788146972656,cruise,
18,U08,11406.055893885483,109.23061012467305,23.013018732516933,260.3788146972656,cruise,
18,U08,11416.055893885483,109.23068230669408,23.011671386658087,260.3788146972656,cruise,
18,U08,11426.055893885483,109.2307544887151,23.01032404079924,260.3788146972656,cruise,
18,U08,11436.055893885483,109.23082667073614,23.008976694940394,260.3788146972656,cruise,
18,U08,11439.523414398702,109.2308517,23.0085095,260.3788146972656,descend,O01
18,U08,11449.523414398702,109.2308517,23.0085095,240.37881469726562,descend,O01
18,U08,11459.523414398702,109.2308517,23.0085095,220.37881469726562,descend,O01
18,U08,11469.523414398702,109.2308517,23.0085095,200.37881469726562,descend,O01
18,U08,11479.523414398702,109.2308517,23.0085095,180.37881469726562,descend,O01
18,U08,11489.523414398702,109.2308517,23.0085095,160.37881469726562,descend,O01
18,U08,11499.523414398702,109.2308517,23.0085095,140.37881469726562,descend,O01
18,U08,11505.862821747334,109.2308517,23.0085095,127.69999999999999,descend,O01
19,U08,11505.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11515.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11525.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11535.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11545.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11555.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11565.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11575.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11585.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11595.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11605.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11615.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11625.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11635.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11645.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11655.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11665.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11675.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11685.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11695.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11705.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11715.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11725.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11735.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11745.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11755.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11765.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11775.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11785.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11795.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11805.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11815.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11825.9,109.2308517,23.0085095,127.7,setup,O01
